Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
3.1,27.0,2.0,2.0,,0,1,10.8352833,106.67406562042235
4.65,77.0,2.0,2.0,2.0,0,1,10.7763897,106.7011391
6.0,60.0,,2.0,2.0,0,1,10.8352833,106.67406562042235
7.6,85.0,,3.0,3.0,0,1,10.8352833,106.67406562042235
5.4,46.0,,4.0,4.0,0,0,10.79159445,106.62785362180159
7.7,195.0,5.0,4.0,4.0,0,1,10.8352833,106.67406562042235
465.0,48.0,3.0,3.0,1.0,0,1,10.8121855,106.70404172557386
5.8,58.0,3.0,2.0,2.0,0,1,10.79159445,106.62785362180159
4.25,62.0,2.0,3.0,2.0,0,1,10.8352833,106.67406562042235
4.8,56.0,3.0,3.0,2.0,0,1,10.8352833,106.67406562042235
7.1,60.0,5.0,5.0,4.0,0,1,10.8352833,106.67406562042235
4.05,30.0,4.0,2.0,2.0,0,1,10.8352833,106.67406562042235
5.99,,4.0,,4.0,0,1,10.8010732,106.6798916250364
4.5,140.0,2.0,,,0,1,10.7705525,106.59952282588061
11.3,91.0,3.0,4.0,2.0,1,1,10.8298295,106.7617899
4.6,70.0,3.0,3.0,,0,1,10.7705525,106.59952282588061
8.0,80.0,3.0,3.0,4.0,1,1,10.8298295,106.7617899
6.79,38.0,,3.0,2.0,1,0,10.737754800000001,106.72971280655217
6.1,90.0,3.0,4.0,5.0,0,1,10.79159445,106.62785362180159
4.25,57.0,1.0,2.0,2.0,1,1,10.8298295,106.7617899
11.2,171.0,,,,1,1,10.8121855,106.70404172557386
19.27,47.0,2.0,,,1,1,10.7726536,106.66821544343898
9.49,,4.0,,,1,1,10.8121855,106.70404172557386
5.3,42.0,6.0,3.0,,0,1,10.8030656,106.65227606400094
5.85,48.0,4.0,4.0,4.0,0,0,10.8121855,106.70404172557386
5.5,75.0,,2.0,1.0,0,1,10.8352833,106.67406562042235
6.0,53.0,4.0,4.0,3.0,1,1,10.8030656,106.65227606400094
6.7,44.0,3.0,3.0,4.0,1,1,10.8121855,106.70404172557386
3.8,83.0,2.0,2.0,2.0,1,0,10.7659529,106.6475594370616
5.89,83.0,2.0,2.0,2.0,0,0,10.8311346,106.7715507
5.2,65.0,3.0,3.0,3.0,1,0,10.737754800000001,106.72971280655217
6.6,78.0,3.0,3.0,3.0,0,1,10.79159445,106.62785362180159
1.66,62.0,2.0,2.0,2.0,0,1,10.7500035,106.51488582967849
4.5,50.0,4.0,4.0,3.0,0,1,10.8352833,106.67406562042235
6.9,54.0,5.0,4.0,5.0,1,0,10.650967049999998,106.72638246812322
2.58,40.0,3.0,2.0,2.0,0,1,10.861410750000001,106.66420925636413
4.7,50.0,3.0,4.0,,0,0,10.7705525,106.59952282588061
8.0,66.0,,6.0,3.0,0,1,10.737754800000001,106.72971280655217
15.2,125.0,5.0,7.0,7.0,0,0,10.7763897,106.7011391
5.0,50.0,3.0,4.0,,0,0,10.7705525,106.59952282588061
6.0,100.0,5.0,5.0,5.0,1,0,10.861410750000001,106.66420925636413
10.8,68.0,6.0,,,0,1,10.8352833,106.67406562042235
15.0,100.0,4.0,6.0,4.0,1,1,10.8352833,106.67406562042235
7.7,45.0,4.0,4.0,4.0,1,1,10.8352833,106.67406562042235
6.1,60.0,5.0,5.0,5.0,1,1,10.7705525,106.59952282588061
6.1,48.0,2.0,2.0,2.0,0,0,10.8030656,106.65227606400094
6.95,6.0,3.0,5.0,3.0,0,1,10.737754800000001,106.72971280655217
4.3,52.0,3.0,2.0,2.0,0,1,10.861410750000001,106.66420925636413
3.9,40.0,3.0,3.0,3.0,0,0,10.79159445,106.62785362180159
8.0,80.0,3.0,4.0,3.0,0,0,10.8352833,106.67406562042235
3.9,53.0,,3.0,2.0,0,0,10.7220335,106.62949387003158
5.9,45.0,4.0,3.0,4.0,0,0,10.79159445,106.62785362180159
3.4,37.0,3.0,6.0,2.0,1,0,10.8352833,106.67406562042235
7.5,60.0,6.0,5.0,4.0,0,0,10.8121855,106.70404172557386
11.9,120.0,2.0,3.0,3.0,0,1,10.8352833,106.67406562042235
4.3,35.0,4.0,2.0,3.0,0,1,10.8352833,106.67406562042235
5.1,81.0,3.0,2.0,,0,1,10.79159445,106.62785362180159
8.75,168.0,2.0,5.0,4.0,0,1,10.7763897,106.7011391
6.5,75.0,5.0,2.0,2.0,0,1,10.737754800000001,106.72971280655217
0.98,72.0,4.0,4.0,5.0,0,1,10.7763897,106.7011391
11.7,167.0,,,,1,1,10.8121855,106.70404172557386
4.0,43.0,3.0,3.0,3.0,0,1,10.7220335,106.62949387003158
17.9,330.0,6.0,,,1,1,10.778752650000001,106.6870307478091
5.6,46.0,2.0,2.0,2.0,0,0,10.8121855,106.70404172557386
7.0,53.0,3.0,2.0,,1,0,10.8121855,106.70404172557386
8.6,63.0,5.0,4.0,5.0,0,0,10.8121855,106.70404172557386
7.5,63.0,3.0,3.0,3.0,0,0,10.8121855,106.70404172557386
0.68,40.0,2.0,2.0,2.0,0,1,10.7763897,106.7011391
4.0,60.0,,2.0,2.0,0,1,10.79159445,106.62785362180159
12.9,79.0,7.0,8.0,5.0,0,1,10.8121855,106.70404172557386
10.0,44.0,6.0,4.0,3.0,0,1,10.7726536,106.66821544343898
5.9,68.0,3.0,4.0,5.0,0,1,10.7763897,106.7011391
5.9,54.0,4.0,,,0,1,10.8030656,106.65227606400094
1.3,5.0,,2.0,2.0,0,1,10.7607295,106.70710890359896
3.5,60.0,3.0,4.0,,1,1,10.7763897,106.7011391
5.85,36.0,4.0,3.0,3.0,0,1,10.8121855,106.70404172557386
3.1,8.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
0.65,45.0,,3.0,3.0,0,1,10.7763897,106.7011391
4.0,52.0,4.0,,2.0,0,1,10.8298295,106.7617899
14.5,235.0,4.0,,,0,1,10.8121855,106.70404172557386
6.5,61.0,2.0,4.0,4.0,0,0,10.8352833,106.67406562042235
4.8,53.0,3.0,3.0,2.0,1,0,10.8121855,106.70404172557386
7.0,70.0,2.0,2.0,2.0,0,1,10.8010732,106.6798916250364
1.7,5.0,,2.0,2.0,0,1,10.737754800000001,106.72971280655217
6.8,80.0,2.0,4.0,3.0,1,1,10.79159445,106.62785362180159
5.8,80.0,2.0,3.0,2.0,0,1,10.8121855,106.70404172557386
5.1,83.0,2.0,,,0,0,10.8352833,106.67406562042235
3.75,20.0,4.0,2.0,3.0,1,1,10.8010732,106.6798916250364
4.75,34.0,2.0,3.0,3.0,0,0,10.79159445,106.62785362180159
10.3,82.0,5.0,,,0,0,10.8030656,106.65227606400094
6.0,56.0,3.0,4.0,,0,0,10.7705525,106.59952282588061
4.6,80.0,3.0,3.0,3.0,0,0,10.7500035,106.51488582967849
5.5,40.0,5.0,4.0,4.0,1,1,10.8121855,106.70404172557386
4.2,99.0,,5.0,2.0,0,1,10.7763897,106.7011391
4.3,102.0,3.0,6.0,2.0,1,1,10.8298295,106.7617899
7.5,52.0,4.0,4.0,3.0,0,0,10.8030656,106.65227606400094
6.55,46.0,4.0,5.0,5.0,0,0,10.8030656,106.65227606400094
5.9,96.0,,4.0,4.0,0,1,10.7220335,106.62949387003158
8.6,100.0,1.0,2.0,1.0,0,1,10.8352833,106.67406562042235
3.2,43.0,2.0,3.0,2.0,0,0,10.79159445,106.62785362180159
3.1,42.0,2.0,,,0,0,10.7705525,106.59952282588061
4.3,68.0,6.0,6.0,4.0,0,1,10.75575695,106.66747459440559
12.0,75.0,4.0,3.0,4.0,1,1,10.8121855,106.70404172557386
5.5,47.0,,3.0,2.0,0,0,10.8121855,106.70404172557386
70.0,300.0,,,,1,1,10.7763897,106.7011391
6.6,38.0,6.0,6.0,,1,1,10.8030656,106.65227606400094
4.9,50.0,3.0,3.0,3.0,1,1,10.8298295,106.7617899
5.99,109.0,2.0,4.0,2.0,1,0,10.861410750000001,106.66420925636413
4.95,58.0,,1.0,1.0,0,0,10.8352833,106.67406562042235
0.52,75.0,2.0,2.0,,1,1,10.7763897,106.7011391
9.9,74.0,3.0,3.0,4.0,0,1,10.737754800000001,106.72971280655217
8.2,56.0,6.0,4.0,6.0,1,0,10.8030656,106.65227606400094
8.2,69.0,4.0,7.0,7.0,0,1,10.7763897,106.7011391
2.9,40.0,,3.0,3.0,1,0,10.7726536,106.66821544343898
10.5,150.0,4.0,6.0,,1,1,10.8311346,106.7715507
4.0,65.0,3.0,3.0,4.0,0,1,10.7726536,106.66821544343898
14.9,82.0,,11.0,,0,0,10.8030656,106.65227606400094
4.8,60.0,2.0,9.0,2.0,0,1,10.8352833,106.67406562042235
14.7,108.0,5.0,5.0,6.0,0,1,10.7726536,106.66821544343898
150.0,800.0,6.0,100.0,100.0,1,0,10.737754800000001,106.72971280655217
2.85,45.0,2.0,2.0,2.0,0,1,10.7763897,106.7011391
6.6,55.0,,2.0,2.0,0,1,10.8121855,106.70404172557386
8.0,95.0,3.0,3.0,3.0,1,0,10.8121855,106.70404172557386
8.0,60.0,6.0,8.0,8.0,0,1,10.77526035,106.69957286491969
5.3,53.0,3.0,4.0,3.0,0,1,10.8311346,106.7715507
3.9,3.0,2.0,4.0,2.0,0,1,10.7220335,106.62949387003158
6.75,8.0,4.0,,,1,1,10.7726536,106.66821544343898
15.0,56.0,3.0,4.0,3.0,1,1,10.75575695,106.66747459440559
4.29,57.0,3.0,2.0,,0,1,10.8311346,106.7715507
6.4,56.0,3.0,3.0,4.0,0,0,10.8121855,106.70404172557386
10.4,150.0,,,,1,0,10.737754800000001,106.72971280655217
9.2,50.0,2.0,4.0,2.0,0,1,10.7726536,106.66821544343898
5.3,79.0,1.0,2.0,2.0,0,1,10.7763897,106.7011391
3.6,40.0,3.0,,,0,0,10.7705525,106.59952282588061
9.7,130.0,4.0,4.0,3.0,1,1,10.7763897,106.7011391
7.7,80.0,4.0,6.0,4.0,0,0,10.8030656,106.65227606400094
6.5,60.0,3.0,6.0,6.0,0,1,10.8121855,106.70404172557386
2.7,15.0,2.0,2.0,2.0,1,0,10.8010732,106.6798916250364
6.5,310.0,,2.0,2.0,1,1,10.7763897,106.7011391
2.65,48.0,2.0,2.0,2.0,1,1,10.7705525,106.59952282588061
6.8,53.0,3.0,4.0,4.0,0,0,10.79159445,106.62785362180159
0.52,62.0,1.0,,,0,1,10.878345,106.57635314823773
4.0,61.0,3.0,3.0,4.0,0,1,10.7705525,106.59952282588061
4.3,,3.0,,4.0,0,1,10.8010732,106.6798916250364
3.6,50.0,3.0,2.0,2.0,1,1,10.7733621,106.7597722
3.05,40.0,3.0,2.0,2.0,0,1,10.8298295,106.7617899
3.0,83.0,1.0,1.0,1.0,1,0,10.8311346,106.7715507
6.6,133.0,,2.0,1.0,0,1,10.8298295,106.7617899
23.0,80.0,2.0,,,0,0,10.77526035,106.69957286491969
4.5,53.0,3.0,3.0,4.0,0,1,10.8311346,106.7715507
12.5,60.0,4.0,3.0,3.0,1,0,10.7726536,106.66821544343898
26.0,230.0,5.0,10.0,10.0,0,0,10.79159445,106.62785362180159
4.8,64.0,4.0,4.0,3.0,0,1,10.7705525,106.59952282588061
7.8,48.0,3.0,6.0,5.0,1,0,10.8030656,106.65227606400094
10.5,75.0,6.0,12.0,16.0,1,1,10.8121855,106.70404172557386
14.0,43.0,4.0,,,1,1,10.778752650000001,106.6870307478091
43.0,168.0,9.0,,,1,1,10.79159445,106.62785362180159
4.3,100.0,7.0,2.0,,0,0,10.7705525,106.59952282588061
4.5,48.0,3.0,4.0,,0,1,10.79159445,106.62785362180159
3.65,75.0,,,,0,1,10.7763897,106.7011391
9.8,95.0,5.0,6.0,,0,1,10.8121855,106.70404172557386
4.98,48.0,3.0,3.0,2.0,0,0,10.8352833,106.67406562042235
5.3,41.0,3.0,4.0,4.0,1,1,10.8030656,106.65227606400094
4.14,53.0,3.0,8.0,4.0,1,0,10.8030656,106.65227606400094
2.8,151.0,1.0,3.0,2.0,0,0,10.7500035,106.51488582967849
10.2,148.0,2.0,2.0,2.0,1,1,10.8311346,106.7715507
3.7,100.0,2.0,,,0,1,10.7705525,106.59952282588061
8.5,82.0,3.0,4.0,5.0,0,1,10.8030656,106.65227606400094
5.0,55.0,3.0,2.0,2.0,0,0,10.8352833,106.67406562042235
55.0,450.0,3.0,5.0,,1,1,10.7500035,106.51488582967849
5.6,64.0,5.0,5.0,5.0,0,0,10.79159445,106.62785362180159
9.8,87.0,1.0,2.0,2.0,0,0,10.8121855,106.70404172557386
7.8,64.0,3.0,4.0,3.0,1,1,10.8311346,106.7715507
8.3,88.0,4.0,4.0,4.0,1,1,10.8352833,106.67406562042235
5.8,33.0,2.0,3.0,3.0,0,1,10.7726536,106.66821544343898
6.6,56.0,6.0,6.0,,1,1,10.8121855,106.70404172557386
7.3,68.0,5.0,3.0,4.0,0,1,10.79159445,106.62785362180159
9.9,72.0,3.0,,,0,0,10.7726536,106.66821544343898
17.9,260.0,3.0,9.0,,0,1,10.8121855,106.70404172557386
5.8,51.0,5.0,3.0,4.0,0,0,10.8030656,106.65227606400094
14.0,88.0,6.0,10.0,10.0,0,0,10.8121855,106.70404172557386
4.9,52.0,2.0,3.0,2.0,1,1,10.7763897,106.7011391
4.65,100.0,3.0,4.0,4.0,1,0,10.7733621,106.7597722
11.6,54.0,4.0,4.0,5.0,0,0,10.8010732,106.6798916250364
4.25,25.0,4.0,3.0,4.0,0,0,10.8121855,106.70404172557386
4.25,44.0,,2.0,,0,0,10.7705525,106.59952282588061
4.8,70.0,2.0,7.0,7.0,0,0,10.8121855,106.70404172557386
7.5,77.0,4.0,3.0,,0,1,10.8352833,106.67406562042235
2.55,48.0,3.0,2.0,2.0,0,1,10.7705525,106.59952282588061
8.9,104.0,3.0,,2.0,1,1,10.861410750000001,106.66420925636413
3.6,43.0,3.0,6.0,,0,1,10.7705525,106.59952282588061
9.2,65.0,4.0,4.0,5.0,0,1,10.8352833,106.67406562042235
3.8,30.0,2.0,2.0,,1,1,10.8298295,106.7617899
5.8,72.0,4.0,4.0,,0,1,10.8121855,106.70404172557386
5.9,28.0,5.0,3.0,2.0,1,0,10.8030656,106.65227606400094
4.2,,2.0,3.0,,0,1,10.7763897,106.7011391
2.8,21.0,4.0,,,1,0,10.8030656,106.65227606400094
6.0,32.0,6.0,3.0,4.0,0,1,10.8121855,106.70404172557386
5.0,60.0,5.0,4.0,5.0,1,1,10.861410750000001,106.66420925636413
4.8,97.0,2.0,4.0,,0,1,10.8298295,106.7617899
4.0,40.0,,,,1,1,10.8030656,106.65227606400094
750.0,100.0,,4.0,,1,1,10.878345,106.57635314823773
5.0,104.0,2.0,,,0,1,10.8298295,106.7617899
3.45,32.0,4.0,3.0,3.0,1,1,10.8030656,106.65227606400094
8.7,56.0,3.0,3.0,4.0,0,0,10.737754800000001,106.72971280655217
8.0,78.0,3.0,4.0,4.0,0,1,10.8010732,106.6798916250364
139.0,904.0,4.0,5.0,7.0,1,1,10.8121855,106.70404172557386
3.4,80.0,2.0,2.0,,0,1,10.79159445,106.62785362180159
16.0,,4.0,,,1,0,10.7659529,106.6475594370616
2.5,50.0,3.0,2.0,2.0,0,1,10.7733621,106.7597722
10.0,86.0,,,,0,1,10.8121855,106.70404172557386
4.2,32.0,6.0,6.0,,1,1,10.7705525,106.59952282588061
21.0,379.0,1.0,4.0,3.0,1,1,10.7763897,106.7011391
7.6,75.0,4.0,4.0,4.0,1,1,10.7763897,106.7011391
3.2,83.0,1.0,1.0,,1,0,10.8311346,106.7715507
2.8,22.0,2.0,2.0,,1,1,10.7659529,106.6475594370616
5.0,63.0,3.0,4.0,4.0,0,0,10.7705525,106.59952282588061
4.85,35.0,3.0,6.0,3.0,1,1,10.8121855,106.70404172557386
3.5,30.0,,2.0,2.0,1,1,10.8030656,106.65227606400094
7.5,352.0,5.0,4.0,,1,0,10.778752650000001,106.6870307478091
4.0,41.0,2.0,2.0,,1,1,10.79159445,106.62785362180159
16.3,120.0,4.0,7.0,7.0,0,0,10.8030656,106.65227606400094
6.6,48.0,4.0,9.0,3.0,0,1,10.8121855,106.70404172557386
5.8,55.0,5.0,5.0,5.0,0,0,10.8121855,106.70404172557386
2.55,48.0,3.0,2.0,2.0,1,1,10.7705525,106.59952282588061
5.8,140.0,4.0,6.0,4.0,1,1,10.7705525,106.59952282588061
5.0,48.0,,4.0,3.0,1,0,10.8352833,106.67406562042235
9.5,72.0,2.0,2.0,2.0,1,1,10.8010732,106.6798916250364
2.9,30.0,3.0,2.0,,0,0,10.8030656,106.65227606400094
7.5,80.0,4.0,5.0,3.0,0,0,10.8352833,106.67406562042235
6.0,39.0,5.0,,,0,0,10.778752650000001,106.6870307478091
4.35,44.0,3.0,2.0,2.0,0,1,10.8352833,106.67406562042235
5.9,39.0,6.0,3.0,4.0,0,1,10.8030656,106.65227606400094
4.7,85.0,3.0,3.0,3.0,1,1,10.7763897,106.7011391
5.7,120.0,1.0,4.0,1.0,0,1,10.8298295,106.7617899
3.7,140.0,2.0,2.0,1.0,0,1,10.7705525,106.59952282588061
6.7,,,,,0,0,10.79159445,106.62785362180159
1.6,20.0,1.0,,,0,1,10.7659529,106.6475594370616
3.7,25.0,3.0,3.0,,0,1,10.8121855,106.70404172557386
5.8,56.0,2.0,4.0,5.0,0,0,10.79159445,106.62785362180159
4.25,41.0,2.0,,,0,0,10.7705525,106.59952282588061
26.5,115.0,4.0,,,1,0,10.7726536,106.66821544343898
6.7,52.0,3.0,4.0,4.0,0,0,10.79159445,106.62785362180159
1.5,39.0,,,1.0,0,1,10.8121855,106.70404172557386
7.5,78.0,,4.0,,1,0,10.7705525,106.59952282588061
3.12,32.0,3.0,3.0,2.0,1,1,10.7726536,106.66821544343898
2.15,44.0,2.0,2.0,2.0,0,1,10.8298295,106.7617899
4.3,39.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
4.75,29.0,4.0,3.0,4.0,0,0,10.8121855,106.70404172557386
8.3,110.0,2.0,4.0,3.0,1,1,10.7763897,106.7011391
3.5,65.0,6.0,4.0,6.0,0,1,10.8352833,106.67406562042235
8.4,78.0,3.0,4.0,5.0,0,0,10.737754800000001,106.72971280655217
7.1,70.0,4.0,,,0,0,10.8352833,106.67406562042235
7.5,118.0,3.0,4.0,5.0,0,1,10.8352833,106.67406562042235
4.0,198.0,3.0,,,1,0,10.8030656,106.65227606400094
4.4,38.0,4.0,6.0,3.0,0,1,10.8121855,106.70404172557386
14.0,210.0,,,,0,1,10.8298295,106.7617899
40.0,202.0,3.0,,,1,1,10.8030656,106.65227606400094
6.6,95.0,4.0,4.0,4.0,0,1,10.79159445,106.62785362180159
5.1,60.0,2.0,,,0,0,10.8352833,106.67406562042235
4.95,64.0,5.0,4.0,4.0,0,1,10.8298295,106.7617899
6.0,100.0,3.0,3.0,4.0,0,1,10.8298295,106.7617899
5.15,,2.0,4.0,,0,1,10.8121855,106.70404172557386
4.7,51.0,3.0,3.0,,0,1,10.8298295,106.7617899
9.2,100.0,3.0,4.0,5.0,0,0,10.737754800000001,106.72971280655217
4.9,61.0,2.0,4.0,5.0,0,0,10.79159445,106.62785362180159
3.0,68.0,,,,1,1,10.79159445,106.62785362180159
6.5,50.0,4.0,3.0,3.0,1,0,10.8121855,106.70404172557386
8.0,72.0,2.0,3.0,3.0,0,0,10.8030656,106.65227606400094
1.45,80.0,3.0,4.0,3.0,0,1,10.861410750000001,106.66420925636413
3.0,48.0,,2.0,2.0,0,1,10.8352833,106.67406562042235
5.9,50.0,3.0,,4.0,1,1,10.8298295,106.7617899
2.4,36.0,3.0,2.0,2.0,0,1,10.8298295,106.7617899
3.85,55.0,4.0,3.0,3.0,0,0,10.8311346,106.7715507
5.2,40.0,4.0,4.0,3.0,1,1,10.7659529,106.6475594370616
8.5,54.0,,2.0,2.0,1,0,10.8010732,106.6798916250364
4.3,45.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
4.8,77.0,4.0,3.0,3.0,0,1,10.7705525,106.59952282588061
5.7,60.0,,4.0,2.0,0,1,10.8010732,106.6798916250364
2.65,60.0,3.0,4.0,3.0,1,1,10.7705525,106.59952282588061
4.65,45.0,5.0,3.0,,0,0,10.8352833,106.67406562042235
4.85,200.0,3.0,5.0,5.0,1,0,10.8352833,106.67406562042235
6.75,135.0,4.0,3.0,4.0,0,1,10.8030656,106.65227606400094
2.8,32.0,2.0,1.0,,0,0,10.8010732,106.6798916250364
9.3,52.0,3.0,2.0,2.0,1,0,10.8121855,106.70404172557386
2.75,48.0,2.0,2.0,2.0,0,1,10.7220335,106.62949387003158
8.6,103.0,3.0,4.0,2.0,0,0,10.8352833,106.67406562042235
6.0,60.0,,,,0,1,10.79159445,106.62785362180159
5.95,116.0,2.0,6.0,4.0,0,1,10.7705525,106.59952282588061
13.5,,4.0,4.0,4.0,1,0,10.7726536,106.66821544343898
8.2,80.0,4.0,4.0,4.0,1,1,10.8121855,106.70404172557386
3.9,60.0,2.0,2.0,2.0,0,1,10.8311346,106.7715507
11.2,130.0,4.0,6.0,3.0,1,1,10.8352833,106.67406562042235
4.6,64.0,2.0,2.0,,0,0,10.7705525,106.59952282588061
79.0,537.0,5.0,,,1,1,10.8298295,106.7617899
5.4,38.0,2.0,2.0,2.0,0,1,10.7726536,106.66821544343898
3.88,35.0,3.0,2.0,3.0,0,0,10.8121855,106.70404172557386
6.7,55.0,5.0,5.0,4.0,0,1,10.8121855,106.70404172557386
3.59,32.0,,2.0,2.0,0,1,10.79159445,106.62785362180159
6.5,50.0,4.0,4.0,4.0,0,1,10.7705525,106.59952282588061
2.83,36.0,3.0,4.0,3.0,1,1,10.79159445,106.62785362180159
4.5,45.0,3.0,2.0,3.0,0,0,10.8121855,106.70404172557386
16.6,83.0,5.0,,,1,1,10.778752650000001,106.6870307478091
5.3,56.0,3.0,3.0,3.0,0,0,10.8352833,106.67406562042235
15.0,100.0,6.0,,,0,1,10.7763897,106.7011391
15.9,110.0,5.0,10.0,10.0,0,0,10.8121855,106.70404172557386
1.63,8.0,,2.0,2.0,0,1,10.8352833,106.67406562042235
0.5,15.0,2.0,,,0,0,10.8121855,106.70404172557386
6.3,60.0,1.0,2.0,2.0,0,1,10.8352833,106.67406562042235
4.2,40.0,3.0,4.0,2.0,0,1,10.778752650000001,106.6870307478091
33.0,172.0,6.0,,,1,1,10.737754800000001,106.72971280655217
0.59,40.0,2.0,2.0,2.0,0,1,10.7763897,106.7011391
1.8,55.0,2.0,2.0,,1,1,10.7220335,106.62949387003158
5.2,55.0,3.0,3.0,3.0,1,0,10.7763897,106.7011391
15.0,120.0,6.0,5.0,7.0,1,1,10.79159445,106.62785362180159
6.0,90.0,1.0,5.0,5.0,0,1,10.8352833,106.67406562042235
3.79,31.0,3.0,2.0,2.0,0,1,10.8352833,106.67406562042235
4.9,56.0,2.0,3.0,2.0,0,1,10.8030656,106.65227606400094
79.0,115.0,8.0,,,1,1,10.77526035,106.69957286491969
1.3,36.0,,1.0,1.0,0,0,10.737754800000001,106.72971280655217
42.0,94.0,2.0,3.0,,1,1,10.8311346,106.7715507
4.75,48.0,2.0,2.0,2.0,0,1,10.7763897,106.7011391
12.3,100.0,5.0,5.0,5.0,0,0,10.8030656,106.65227606400094
2.35,48.0,2.0,2.0,2.0,0,1,10.7220335,106.62949387003158
4.35,35.0,2.0,2.0,2.0,0,0,10.8121855,106.70404172557386
4.8,87.0,3.0,8.0,,1,1,10.7705525,106.59952282588061
4.5,44.0,,2.0,,0,0,10.7705525,106.59952282588061
6.2,49.0,2.0,3.0,3.0,0,0,10.8010732,106.6798916250364
4.0,47.0,1.0,1.0,1.0,0,1,10.7705525,106.59952282588061
5.5,32.0,5.0,4.0,4.0,0,1,10.8352833,106.67406562042235
7.3,50.0,6.0,4.0,2.0,0,0,10.8121855,106.70404172557386
22.0,116.0,4.0,8.0,,1,1,10.8311346,106.7715507
6.0,72.0,2.0,2.0,2.0,0,1,10.650967049999998,106.72638246812322
2.7,38.0,4.0,2.0,2.0,0,1,10.7705525,106.59952282588061
16.35,90.0,5.0,5.0,5.0,1,1,10.8352833,106.67406562042235
2.8,35.0,3.0,4.0,2.0,1,0,10.8352833,106.67406562042235
13.0,81.0,5.0,,,1,0,10.7763897,106.7011391
12.0,80.0,4.0,12.0,13.0,1,0,10.7733621,106.7597722
4.8,45.0,5.0,3.0,4.0,0,1,10.79159445,106.62785362180159
29.0,85.0,,,,1,1,10.77526035,106.69957286491969
0.52,125.0,1.0,1.0,1.0,1,0,10.878345,106.57635314823773
14.5,6.0,5.0,,,1,1,10.8298295,106.7617899
9.4,74.0,3.0,6.0,2.0,1,1,10.79159445,106.62785362180159
6.8,42.0,4.0,4.0,3.0,0,1,10.8121855,106.70404172557386
9.5,80.0,6.0,5.0,5.0,0,1,10.8352833,106.67406562042235
6.5,36.0,5.0,5.0,4.0,0,0,10.8121855,106.70404172557386
1.69,33.0,,2.0,2.0,0,1,10.8352833,106.67406562042235
6.95,42.0,,3.0,3.0,0,0,10.7659529,106.6475594370616
6.65,59.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
4.8,61.0,3.0,3.0,2.0,0,1,10.8352833,106.67406562042235
14.5,90.0,5.0,6.0,7.0,1,1,10.8298295,106.7617899
5.35,61.0,3.0,2.0,,1,1,10.79159445,106.62785362180159
4.5,32.0,4.0,3.0,3.0,0,1,10.7659529,106.6475594370616
5.05,93.0,1.0,2.0,2.0,0,1,10.8298295,106.7617899
4.3,70.0,,3.0,3.0,0,1,10.79159445,106.62785362180159
6.8,130.0,2.0,2.0,2.0,1,0,10.7705525,106.59952282588061
6.0,80.0,3.0,3.0,3.0,1,1,10.7705525,106.59952282588061
5.0,60.0,2.0,3.0,2.0,0,1,10.75575695,106.66747459440559
2.83,70.0,2.0,3.0,2.0,1,1,10.878345,106.57635314823773
18.5,100.0,4.0,4.0,3.0,1,1,10.8121855,106.70404172557386
12.3,96.0,3.0,4.0,,1,1,10.737754800000001,106.72971280655217
6.6,45.0,,4.0,,1,1,10.8030656,106.65227606400094
3.6,61.0,2.0,3.0,2.0,0,0,10.8311346,106.7715507
2.0,55.0,4.0,3.0,3.0,0,1,10.8352833,106.67406562042235
4.5,57.0,2.0,2.0,2.0,0,1,10.8121855,106.70404172557386
4.35,66.0,3.0,,,0,0,10.8298295,106.7617899
5.9,86.0,1.0,2.0,2.0,0,1,10.7763897,106.7011391
9.0,136.0,,3.0,3.0,1,1,10.7705525,106.59952282588061
12.0,240.0,,,,0,0,10.7659529,106.6475594370616
7.5,64.0,4.0,4.0,4.0,0,1,10.8030656,106.65227606400094
290.0,27.0,,2.0,2.0,0,1,10.7763897,106.7011391
17.5,240.0,3.0,6.0,5.0,1,1,10.8311346,106.7715507
7.95,45.0,2.0,2.0,2.0,1,0,10.8010732,106.6798916250364
0.85,100.0,2.0,3.0,3.0,1,0,10.878345,106.57635314823773
4.8,,,,,0,0,10.745868250000001,106.63910717557408
0.65,55.0,4.0,4.0,3.0,0,1,10.7763897,106.7011391
10.0,83.0,4.0,4.0,4.0,1,1,10.7500035,106.51488582967849
4.3,38.0,2.0,2.0,2.0,0,1,10.79159445,106.62785362180159
6.5,25.0,,3.0,4.0,1,1,10.8010732,106.6798916250364
4.0,28.0,,,3.0,0,1,10.7607295,106.70710890359896
5.5,65.0,4.0,6.0,,0,1,10.7705525,106.59952282588061
5.5,45.0,4.0,3.0,4.0,0,0,10.79159445,106.62785362180159
4.0,24.0,4.0,2.0,3.0,0,1,10.8030656,106.65227606400094
3.65,64.0,3.0,,,1,1,10.79159445,106.62785362180159
3.1,50.0,3.0,4.0,3.0,1,1,10.737754800000001,106.72971280655217
3.9,35.0,3.0,2.0,2.0,0,1,10.8121855,106.70404172557386
5.8,28.0,5.0,3.0,4.0,0,0,10.7726536,106.66821544343898
