,Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
4325,5.0,9.0,3.0,2.0,2.0,0.0,0.0,10.8010732,106.6798916250364
4327,1.6,30.0,4.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4328,12.5,100.0,4.0,4.0,3.5837163032959998,1.0,1.0,10.7705525,106.5995228258806
4329,2.25,16.0,4.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
4330,2.4,75.0,4.0,2.0,1.9055956254938462,0.0,1.0,10.8030656,106.65227606400094
4331,5.2,41.0,3.0,3.0,2.0,0.0,0.0,10.7705525,106.5995228258806
4332,5.5,110.0,3.359710696233488,3.152875993919743,3.413661555584961,0.0,1.0,10.8311346,106.7715507
4333,6.7,50.0,3.0,4.0,5.0,1.0,1.0,10.8010732,106.6798916250364
4334,3.6,48.0,3.0,3.0,2.0,0.0,0.0,10.7705525,106.5995228258806
4336,7.8,44.0,4.0,3.0,4.0,1.0,1.0,10.8030656,106.65227606400094
4337,6.1,62.0,3.2346367886196634,4.0,4.0,1.0,0.0,10.7705525,106.5995228258806
4338,9.4,85.0,4.0,4.0,3.54363078955581,1.0,0.0,10.7500035,106.51488582967848
4339,5.3,51.0,2.0,2.0,2.0,0.0,1.0,10.7659529,106.6475594370616
4340,6.8,60.0,3.0,3.0,4.0,0.0,0.0,10.7220335,106.62949387003158
4341,2.35,37.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4342,2.7,30.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4343,2.35,48.0,2.0,2.0,2.0,1.0,1.0,10.7705525,106.5995228258806
4344,1.65,35.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4345,6.3,45.0,3.0,3.0,3.0,0.0,1.0,10.8030656,106.65227606400094
4346,6.8,85.0,2.0,3.0,3.0,0.0,1.0,10.7763897,106.7011391
4349,6.85,64.0,3.0,4.0,4.0,0.0,1.0,10.8352833,106.67406562042235
4350,5.8,66.0,2.0,3.0,2.0,0.0,1.0,10.7763897,106.7011391
4351,9.5,63.0,4.0,4.0,5.0,0.0,1.0,10.8030656,106.65227606400094
4352,6.66,52.0,6.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4353,8.2,101.0,2.0,4.0,2.0,1.0,1.0,10.74586825,106.63910717557408
4354,6.7,38.0,3.1893551211970776,2.0,2.7858476288814527,1.0,1.0,10.7377548,106.72971280655216
4355,5.1,56.0,3.0,3.0,4.0,1.0,1.0,10.8311346,106.7715507
4356,3.35,125.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4357,7.2,112.0,3.8544316640159324,4.0,3.0,0.0,1.0,10.7705525,106.5995228258806
4358,0.65,80.0,2.0,3.0,2.0,1.0,1.0,10.878345,106.57635314823771
4359,12.6,82.0,3.0,3.0,4.228932166123063,1.0,1.0,10.8121855,106.70404172557386
4360,6.0,39.0,6.0,7.0,7.0,0.0,0.0,10.7726536,106.66821544343898
4361,9.4,130.0,4.270628193150668,5.593426839653029,4.925923440192724,0.0,0.0,10.8121855,106.70404172557386
4362,3.85,46.0,2.0,2.0,2.0,0.0,0.0,10.79159445,106.6278536218016
4363,1.65,4.0,2.0,2.0,2.0,0.0,1.0,10.7377548,106.72971280655216
4364,8.5,66.0,6.0,4.310864685422351,4.543659087165794,1.0,0.0,10.8030656,106.65227606400094
4365,2.9,56.0,3.0,2.0,2.0,0.0,1.0,10.7733621,106.7597722
4366,3.4,80.0,2.0,3.0,2.2120552316343662,1.0,1.0,10.8298295,106.7617899
4367,11.2,96.0,4.0,5.0,4.0,1.0,1.0,10.8352833,106.67406562042235
4368,12.5,2.0,3.0,4.0,3.0,1.0,0.0,10.8030656,106.65227606400094
4369,7.5,56.0,3.0,4.0,4.355120930553171,0.0,0.0,10.7705525,106.5995228258806
4370,4.3,111.0,3.0,4.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4372,10.5,38.0,4.0,4.0,3.0,0.0,1.0,10.7726536,106.66821544343898
4373,6.4,49.0,2.0,3.0,3.0,0.0,0.0,10.8121855,106.70404172557386
4374,3.8,55.0,2.0,2.0,3.0,1.0,0.0,10.8352833,106.67406562042235
4375,6.4,56.0,3.0,3.1421673884373287,2.983142585410449,0.0,1.0,10.7705525,106.5995228258806
4376,8.2,120.0,6.0,6.0,6.0,1.0,1.0,10.86141075,106.66420925636412
4377,6.5,52.0,7.0,5.0,6.0,1.0,1.0,10.7705525,106.5995228258806
4379,4.29,150.0,2.0,4.0,2.0,0.0,1.0,10.7763897,106.7011391
4380,4.75,80.0,2.9472879266292162,2.960133698578391,2.571753002689755,1.0,1.0,10.8298295,106.7617899
4381,4.3,75.0,2.8501511151689574,3.0,2.414736138145802,1.0,1.0,10.8298295,106.7617899
4382,4.9,68.0,4.0,3.5731705122383945,4.0,0.0,1.0,10.86141075,106.66420925636412
4383,6.5,48.0,4.0,4.0,2.0,0.0,1.0,10.8352833,106.67406562042235
4384,5.8,45.0,4.0,4.0,1.0,0.0,1.0,10.77526035,106.69957286491967
4385,4.0,60.0,4.0,1.8938886415934073,1.8853220677108122,0.0,1.0,10.8030656,106.65227606400094
4387,6.5,60.0,5.0,4.484718734204755,3.2000513890909144,0.0,0.0,10.8030656,106.65227606400094
4388,5.0,72.0,2.0,3.0,3.0,0.0,1.0,10.8121855,106.70404172557386
4389,4.5,37.0,3.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4390,4.7,45.0,3.0,3.0,3.0,1.0,0.0,10.8352833,106.67406562042235
4391,1.75,49.0,2.0,2.0,2.0,0.0,1.0,10.7705525,106.5995228258806
4392,1.45,32.0,2.0,2.0,2.0,0.0,0.0,10.75575695,106.6674745944056
4393,5.1,100.0,2.0,3.1109245663599996,2.737961281264905,1.0,0.0,10.79159445,106.6278536218016
4394,5.3,46.0,3.0,3.0,3.0,1.0,1.0,10.8311346,106.7715507
4395,9.2,87.0,4.0,4.0,4.0,1.0,1.0,10.79159445,106.6278536218016
4396,13.5,123.70297702869365,3.0,4.0,5.0,1.0,1.0,10.8352833,106.67406562042235
4397,7.8,45.0,4.0,3.0,4.0,0.0,0.0,10.8030656,106.65227606400094
4398,7.7,80.0,3.0,3.0,4.0,0.0,1.0,10.79159445,106.6278536218016
4399,4.4,60.0,2.0,3.0,2.0,0.0,1.0,10.8352833,106.67406562042235
4400,3.65,64.0,3.0,3.0,2.0,0.0,1.0,10.7705525,106.5995228258806
4401,4.7,60.0,2.128969236300436,2.0,2.0,1.0,0.0,10.8352833,106.67406562042235
4402,14.6,65.0,4.328597398134561,3.7805280712518807,4.085401005880974,1.0,0.0,10.7659529,106.6475594370616
4403,14.9,100.0,5.0,5.0,6.0,1.0,1.0,10.77526035,106.69957286491967
4405,4.5,43.0,2.0,2.0,2.0,1.0,1.0,10.77875265,106.6870307478091
4406,7.5,84.0,2.0,3.0,3.0,1.0,0.0,10.8121855,106.70404172557386
4407,5.2,76.0,2.0,3.0,2.0,1.0,1.0,10.8030656,106.65227606400094
4408,4.8,100.0,2.0,3.0,2.0,1.0,0.0,10.7705525,106.5995228258806
4409,6.7,85.0,3.0,3.0,2.0,0.0,0.0,10.8352833,106.67406562042235
4410,6.6,80.0,3.0,2.879242294681958,3.6489660706768774,0.0,1.0,10.7705525,106.5995228258806
4413,2.0,20.0,3.0,2.0,2.0,0.0,1.0,10.7377548,106.72971280655216
4414,5.4,39.0,3.7491095474497835,3.1318690729472625,3.8354080551686507,1.0,1.0,10.7726536,106.66821544343898
4415,7.2,42.0,3.0,3.0,3.0,0.0,0.0,10.8010732,106.6798916250364
4417,2.35,36.0,2.0,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
4418,6.5,54.0,4.0,6.0,7.0,0.0,0.0,10.7220335,106.62949387003158
4420,7.7,56.0,3.0,3.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4421,5.0,54.0,5.0,5.0,4.0,0.0,0.0,10.8298295,106.7617899
4422,5.2,80.0,1.0,2.0,1.0,1.0,1.0,10.86141075,106.66420925636412
4423,3.45,47.0,2.1673676439719807,2.0,2.0,0.0,1.0,10.8311346,106.7715507
4424,7.5,71.0,3.0,6.0,8.0,0.0,1.0,10.7607295,106.70710890359896
4425,3.75,32.0,2.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4427,10.65,136.0,2.0,4.096129092138402,4.174619140624628,0.0,1.0,10.8121855,106.70404172557386
4428,3.7,4.0,4.0,3.0,3.0,1.0,1.0,10.7377548,106.72971280655216
4429,7.05,85.0,4.0,3.9607680121926503,4.546617617586296,1.0,0.0,10.77526035,106.69957286491967
4430,7.5,1.0,5.0,4.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4431,1.75,45.0,2.0,2.0,2.0,0.0,1.0,10.8030656,106.65227606400094
4433,2.5,5.0,2.0,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
4434,3.22,25.0,4.0,3.0,4.0,0.0,1.0,10.8010732,106.6798916250364
4435,6.0,68.0,5.0,3.0,3.0,0.0,1.0,10.8121855,106.70404172557386
4436,8.0,86.0,3.276783429333084,5.0,5.0502251929524276,0.0,0.0,10.8121855,106.70404172557386
4437,4.1,50.0,3.0,3.0,3.0,0.0,0.0,10.8352833,106.67406562042235
4438,7.7,68.0,6.0,5.0,6.0,0.0,1.0,10.8352833,106.67406562042235
4439,1.6,21.0,4.0,3.0,2.5114682946142706,0.0,1.0,10.7705525,106.5995228258806
4440,4.0,36.0,4.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4441,4.6,33.0,2.0,2.0,2.0,0.0,0.0,10.8352833,106.67406562042235
4442,5.0,48.0,5.0,4.0,5.0,0.0,1.0,10.8030656,106.65227606400094
4443,15.0,194.0,3.0,5.0,6.0,0.0,1.0,10.7726536,106.66821544343898
4444,6.8,95.0,3.0,4.187191129236345,4.433762606087352,0.0,0.0,10.7705525,106.5995228258806
4445,3.55,30.0,4.0,3.0,3.0,0.0,1.0,10.7377548,106.72971280655216
4446,4.92,60.0,3.70852449232973,5.703100097145377,2.0,0.0,0.0,10.8352833,106.67406562042235
4447,6.8,53.0,4.0,4.0,4.0,1.0,1.0,10.79159445,106.6278536218016
4448,7.05,56.0,4.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4449,6.5,48.0,4.157166994717311,3.80667910608148,3.4217668077271046,0.0,1.0,10.7659529,106.6475594370616
4451,5.5,76.0,3.0,3.0,2.0,1.0,1.0,10.8352833,106.67406562042235
4452,9.45,48.0,4.992266003142292,4.97914223771404,5.254867063289615,0.0,1.0,10.75575695,106.6674745944056
4453,2.65,21.0,4.0,3.0,2.0,1.0,1.0,10.8352833,106.67406562042235
4454,4.6,60.87510177425805,2.718102718545688,3.0,2.0,0.0,1.0,10.8298295,106.7617899
4455,5.0,71.0,3.0,3.0,3.0,0.0,1.0,10.7377548,106.72971280655216
4456,6.1,56.0,3.0,3.0,4.0,0.0,0.0,10.8121855,106.70404172557386
4458,4.33,43.0,3.0,2.0,2.0,0.0,1.0,10.8352833,106.67406562042235
4459,2.89,6.0,2.0,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
4460,3.0,36.0,2.8338944091114975,2.849379730524761,2.240669870047179,1.0,1.0,10.8030656,106.65227606400094
4461,8.5,110.0,4.0,4.0,4.0,0.0,1.0,10.8298295,106.7617899
4462,5.3,66.0,1.0,4.0,2.0,0.0,1.0,10.7377548,106.72971280655216
4463,1.75,25.0,2.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4464,6.7,55.0,5.0,5.0,5.0,1.0,1.0,10.8121855,106.70404172557386
4465,6.8,4.0,3.0,6.0,4.0,1.0,0.0,10.7763897,106.7011391
4466,7.5,74.57923064367087,3.0,4.0,5.0,1.0,0.0,10.7377548,106.72971280655216
4467,3.68,32.0,2.0,2.0,1.9298226580266304,0.0,1.0,10.8352833,106.67406562042235
4468,6.6,42.0,2.0,3.0,2.0,1.0,1.0,10.75575695,106.6674745944056
4469,3.4,40.0,2.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4470,4.1,56.0,3.0,4.0,5.0,1.0,1.0,10.7705525,106.5995228258806
4471,5.7,102.0,3.0,3.0,2.98169364759845,0.0,0.0,10.7705525,106.5995228258806
4472,5.5,90.0,4.0,3.6071433817860177,3.335941525693919,0.0,1.0,10.8298295,106.7617899
4473,1.6,36.0,2.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
4474,2.15,24.0,4.0,1.7627506487464144,1.9698343810488985,0.0,0.0,10.79159445,106.6278536218016
4475,3.7,68.29803705504342,2.0,3.0,1.8782725158583022,0.0,1.0,10.7763897,106.7011391
4476,3.3,72.0,3.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4477,10.5,84.0,6.0,4.0,5.0,1.0,0.0,10.8030656,106.65227606400094
4478,4.9,100.0,5.0,2.951921456471988,1.9824668724349936,0.0,1.0,10.79159445,106.6278536218016
4480,4.4,58.0,5.0,2.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4482,2.35,48.0,3.0,2.0,2.0,0.0,0.0,10.7763897,106.7011391
4483,10.4,72.0,4.0,4.0,4.0,0.0,1.0,10.8352833,106.67406562042235
4484,3.38,52.0,2.0,3.0,2.0,0.0,1.0,10.77526035,106.69957286491967
4485,6.0,86.0,3.0560808013470924,3.0,3.0,0.0,1.0,10.8030656,106.65227606400094
4486,6.12,50.0,3.5643131334618103,3.425059484021264,2.836552659186665,1.0,1.0,10.7726536,106.66821544343898
4487,6.6,90.0,3.0,3.0,2.0,1.0,1.0,10.86141075,106.66420925636412
4488,6.8,80.0,5.0,4.408975869323225,4.349979382008817,1.0,1.0,10.79159445,106.6278536218016
4489,11.5,124.0,4.0,3.0728814866168643,3.284213136319548,0.0,1.0,10.8298295,106.7617899
4491,10.8,75.0,3.0,6.0,4.0,1.0,1.0,10.7377548,106.72971280655216
4492,2.0,50.0,2.148154885399528,4.0,2.0,1.0,1.0,10.650967049999998,106.72638246812322
4493,3.6,43.0,2.0,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
4494,7.7,3.0,4.0,3.0,4.0,0.0,1.0,10.8298295,106.7617899
4495,4.95,53.0,2.0,2.0,2.0,0.0,1.0,10.8311346,106.7715507
4496,8.1,55.0,5.0,4.202640890562452,5.0,0.0,0.0,10.8030656,106.65227606400094
4498,3.9,40.0,5.0,5.0,3.0,1.0,1.0,10.79159445,106.6278536218016
4499,1.75,2.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4500,4.6,36.0,2.0,3.0,2.0,1.0,0.0,10.7220335,106.62949387003158
4501,7.2,79.0,3.456263779977215,3.0,4.347291614729722,1.0,0.0,10.8352833,106.67406562042235
4502,4.5,83.0,2.2380118210118995,2.0,1.0,0.0,1.0,10.86141075,106.66420925636412
4503,6.2,69.0,2.0,5.0,5.0,0.0,1.0,10.8030656,106.65227606400094
4504,5.0,90.0,2.6893564279302016,3.6026058370106084,2.2238537884548304,0.0,0.0,10.7705525,106.5995228258806
4505,5.1,70.0,2.0,2.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4506,6.6,52.0,4.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4507,4.4,72.0,1.0,2.0,1.0,0.0,0.0,10.8121855,106.70404172557386
4508,5.65,140.0,3.064763670748528,3.0,2.0,1.0,0.0,10.79159445,106.6278536218016
4510,6.45,37.0,4.0,4.0,5.0,0.0,0.0,10.8030656,106.65227606400094
4511,2.78,60.0,2.4617126106152187,2.0,2.0,1.0,1.0,10.7705525,106.5995228258806
4512,3.0,48.0,2.0,2.455673328779447,2.0,0.0,0.0,10.7705525,106.5995228258806
4513,9.2,85.0,4.0,6.0,6.0533738100337136,0.0,1.0,10.8121855,106.70404172557386
4514,7.9,52.0,4.0,3.0,3.486025765688265,0.0,1.0,10.8352833,106.67406562042235
4516,4.08,32.0,3.0,3.0,3.0,1.0,1.0,10.8352833,106.67406562042235
4517,4.3,48.0,4.0,4.0,4.0,0.0,0.0,10.8030656,106.65227606400094
4519,2.95,50.0,3.0,2.0,2.0,0.0,1.0,10.86141075,106.66420925636412
4520,4.9,52.0,3.0,2.0,2.0,0.0,0.0,10.8298295,106.7617899
4522,5.7,49.0,2.0,2.0,2.0,1.0,1.0,10.79159445,106.6278536218016
4523,5.4,52.0,2.0,3.0,2.0,0.0,1.0,10.8030656,106.65227606400094
4524,4.6,134.0,3.0,4.0,3.0,0.0,1.0,10.77526035,106.69957286491967
4525,7.9,95.0,4.0,4.0,4.0,0.0,1.0,10.8311346,106.7715507
4527,2.88,34.0,4.0,3.0814219518549764,2.3132182044910405,0.0,1.0,10.7705525,106.5995228258806
4528,3.95,40.0,3.0,4.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4529,3.75,71.0,2.17208935363907,3.0,1.0,0.0,1.0,10.7500035,106.51488582967848
4530,6.4,60.0,4.0,3.0,3.0,0.0,1.0,10.7705525,106.5995228258806
4531,8.6,62.0,5.0,5.0,3.0,1.0,1.0,10.8121855,106.70404172557386
4532,6.9,30.0,3.717144285426197,4.0,3.0,0.0,1.0,10.8121855,106.70404172557386
4533,0.635,52.0,3.0,3.3832298244703045,3.0,0.0,1.0,10.7763897,106.7011391
4534,4.5,40.0,5.0,6.0,4.0,0.0,1.0,10.8030656,106.65227606400094
4535,6.7,46.0,4.3490938235279595,4.0,4.0,0.0,0.0,10.8010732,106.6798916250364
4536,12.9,159.0,5.0,5.0,3.0,1.0,1.0,10.7377548,106.72971280655216
4537,5.6,84.0,5.0,3.240015347923156,2.4260200352562236,0.0,0.0,10.8311346,106.7715507
4538,6.0,75.0,4.0,4.0,4.0,0.0,1.0,10.7705525,106.5995228258806
4539,11.3,72.0,3.0,5.0,6.0,0.0,0.0,10.7377548,106.72971280655216
4540,6.3,69.0,3.0,3.0,2.0,0.0,1.0,10.79159445,106.6278536218016
4541,8.8,46.0,3.793021023524246,4.0,2.0,1.0,1.0,10.8121855,106.70404172557386
4542,7.8,161.0,3.0,5.0,4.0,0.0,0.0,10.7377548,106.72971280655216
4543,9.7,125.0,3.0,1.0,1.0,1.0,0.0,10.8352833,106.67406562042235
4544,4.45,53.0,3.0,4.0,4.0,0.0,0.0,10.8311346,106.7715507
4545,11.5,100.0,5.0,5.0,6.0,0.0,0.0,10.8352833,106.67406562042235
4546,11.45,55.0,4.0,4.0,4.0,1.0,1.0,10.75575695,106.6674745944056
4547,10.1,65.0,6.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4548,7.55,52.0,2.0,3.0,3.0,0.0,1.0,10.8121855,106.70404172557386
4550,4.5,60.0,2.0,4.0,3.1226438003279338,0.0,0.0,10.8030656,106.65227606400094
4551,4.1,25.0,4.0,2.0,2.0,1.0,1.0,10.8352833,106.67406562042235
4552,3.0,42.0,3.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4553,11.9,71.0,6.0,4.234453088362033,6.0,0.0,1.0,10.8121855,106.70404172557386
4554,5.36,61.0,2.900083415186969,3.1270515890780635,3.2116733745453465,0.0,1.0,10.77875265,106.6870307478091
4555,7.4,33.0,3.184528383906304,4.0,4.0,1.0,1.0,10.8010732,106.6798916250364
4556,6.0,80.0,5.0,4.0,4.0,0.0,1.0,10.7705525,106.5995228258806
4557,6.5,61.0,2.0,2.3567135839052162,2.0,0.0,1.0,10.7726536,106.66821544343898
4558,5.1,43.0,2.0,3.317878046252624,2.186490917204245,0.0,1.0,10.8352833,106.67406562042235
4559,3.65,32.0,3.0,2.0,2.0,0.0,0.0,10.79159445,106.6278536218016
4560,2.45,33.0,3.0,2.0,1.0,0.0,1.0,10.7763897,106.7011391
4562,7.25,44.0,3.0,3.0,3.0,1.0,1.0,10.7726536,106.66821544343898
4563,5.45,48.0,6.0,7.0,8.0,0.0,1.0,10.8352833,106.67406562042235
4564,8.4,80.0,5.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4565,6.12,43.0,3.0,3.0,3.0,1.0,1.0,10.8352833,106.67406562042235
4566,5.79,38.0,3.0,2.0,2.0,0.0,1.0,10.7726536,106.66821544343898
4567,9.5,70.0,3.0,4.574213577378612,5.086966104051797,0.0,1.0,10.77875265,106.6870307478091
4569,5.2,60.0,2.0,3.0,2.0,1.0,0.0,10.7763897,106.7011391
4570,5.8,40.0,3.0,3.0,3.0,0.0,0.0,10.8352833,106.67406562042235
4571,5.4,33.0,3.0,2.0,2.0,0.0,0.0,10.7726536,106.66821544343898
4572,12.2,82.0,4.0,6.0,5.611195413549207,0.0,1.0,10.8121855,106.70404172557386
4573,6.5,40.0,3.0,4.0,4.0,0.0,1.0,10.8121855,106.70404172557386
4574,4.3,61.0,3.0,3.0,2.0,1.0,0.0,10.7220335,106.62949387003158
4575,4.2,29.0,3.0,3.0,3.0,0.0,1.0,10.7763897,106.7011391
4576,0.45,58.0,3.0,3.1796425700296798,4.0,0.0,1.0,10.7763897,106.7011391
4577,4.5,75.0,3.0,3.0,2.0,0.0,1.0,10.7377548,106.72971280655216
4578,8.8,54.0,3.0,4.0,2.0,1.0,0.0,10.8121855,106.70404172557386
4579,8.5,77.0,3.4335193252102116,4.0,4.0,1.0,0.0,10.8311346,106.7715507
4580,4.5,38.0,2.0,2.0,2.0,0.0,1.0,10.8121855,106.70404172557386
4581,7.0,64.0,2.0,3.0,2.8384455455859103,0.0,1.0,10.79159445,106.6278536218016
4582,2.6,128.0,2.9838909543284213,2.0,1.0,1.0,1.0,10.8298295,106.7617899
4583,9.8,64.0,4.0,5.0,4.0,1.0,1.0,10.8352833,106.67406562042235
4584,6.25,55.0,5.0,4.0,5.0,0.0,0.0,10.77526035,106.69957286491967
4586,2.9,42.0,2.810818707478237,2.0,2.0,1.0,0.0,10.79159445,106.6278536218016
4587,4.2,65.0,2.0,6.0,6.0,0.0,1.0,10.7220335,106.62949387003158
4588,1.7,3.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4589,4.65,49.0,2.3974586381378544,3.0,1.0,0.0,0.0,10.8121855,106.70404172557386
4590,5.55,75.0,2.0,2.0,2.0,0.0,1.0,10.7763897,106.7011391
4592,2.8,30.0,3.0,2.0,2.0,1.0,1.0,10.8298295,106.7617899
4593,1.73,35.0,2.0,2.0,2.0,0.0,1.0,10.7607295,106.70710890359896
4594,4.0,32.0,6.0,3.074886931247578,2.239879342545153,0.0,1.0,10.79159445,106.6278536218016
4595,3.0,31.0,3.0,3.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4596,9.3,80.0,3.326531920039661,3.3795892163910763,3.0,0.0,0.0,10.8121855,106.70404172557386
4597,7.7,72.0,3.0,4.0,4.646070295575833,0.0,0.0,10.7705525,106.5995228258806
4599,7.6,74.53506841886146,4.3013498715535325,3.92655503223045,3.8734186973356883,1.0,1.0,10.7726536,106.66821544343898
4600,3.39,66.0,2.0,3.0,2.0,0.0,1.0,10.8298295,106.7617899
4601,4.2,54.0,2.1809536876921816,3.4057385090103938,2.2697452724999763,0.0,0.0,10.7705525,106.5995228258806
4602,6.5,90.0,2.0,2.0,2.0,0.0,0.0,10.7705525,106.5995228258806
4603,1.55,48.0,2.0,2.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4604,5.0,82.0,4.0,5.0,4.14370500718097,0.0,1.0,10.79159445,106.6278536218016
4605,3.4,35.0,2.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
4606,4.1,38.0,6.0,3.0,4.0,0.0,1.0,10.79159445,106.6278536218016
4607,4.75,52.0,2.0,2.0,2.0,0.0,1.0,10.7607295,106.70710890359896
4608,3.9,52.0,2.0,2.0,2.0,0.0,0.0,10.7705525,106.5995228258806
4609,4.3,35.0,3.0,2.0,2.0,0.0,1.0,10.8030656,106.65227606400094
4610,3.9,16.0,5.0,2.0,3.0,0.0,1.0,10.8121855,106.70404172557386
4611,5.6,60.0,4.0,3.0,4.0,1.0,1.0,10.86141075,106.66420925636412
4612,1.55,5.0,2.0,2.0,2.0,0.0,1.0,10.86141075,106.66420925636412
4613,3.5,49.0,2.0,3.0,2.0,0.0,1.0,10.7220335,106.62949387003158
4614,1.25,55.0,2.3441972200767056,2.0,1.0,0.0,0.0,10.8311346,106.7715507
4615,5.1,47.0,4.0,4.0,3.0,0.0,1.0,10.7220335,106.62949387003158
4616,13.5,104.0,5.0,4.0,4.151183991150746,0.0,1.0,10.8298295,106.7617899
4617,2.05,48.0,2.172721839472186,2.0,2.0,0.0,1.0,10.7705525,106.5995228258806
4618,12.0,63.0,4.0,6.0,7.0,1.0,0.0,10.7726536,106.66821544343898
4619,6.65,45.0,5.0,4.0,5.0,0.0,1.0,10.8352833,106.67406562042235
4620,8.2,88.0,3.0,5.0,6.0,1.0,0.0,10.8030656,106.65227606400094
4621,9.4,114.0,4.0,5.0,5.0,0.0,0.0,10.8121855,106.70404172557386
4622,6.2,34.0,3.0,2.0,3.0,0.0,0.0,10.7607295,106.70710890359896
4623,4.5,49.0,3.0,3.0,2.0,0.0,1.0,10.7763897,106.7011391
4624,5.8,52.0,5.0,3.0,3.0,1.0,1.0,10.8030656,106.65227606400094
4625,3.9,48.0,2.0,2.1456193720856858,2.0,0.0,0.0,10.7705525,106.5995228258806
4626,4.4,51.0,2.0,2.0,2.0,0.0,1.0,10.7500035,106.51488582967848
4627,1.9,12.0,3.0,1.0,1.0,0.0,1.0,10.7377548,106.72971280655216
4628,9.5,135.0,3.0,3.500915638771256,3.0,1.0,1.0,10.7220335,106.62949387003158
4629,2.9,61.0,3.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
4630,6.28,40.0,6.0,4.0,3.0,0.0,1.0,10.8352833,106.67406562042235
4631,12.45,175.0,3.0,4.617541520258692,4.772467372453594,0.0,1.0,10.8121855,106.70404172557386
4634,5.3,115.0,2.0,2.943206080812126,2.0,1.0,1.0,10.8298295,106.7617899
4636,9.7,56.0,5.0,5.0,5.0,1.0,1.0,10.7377548,106.72971280655216
4637,5.9,46.0,3.0,4.0,3.0,0.0,0.0,10.8121855,106.70404172557386
4638,4.2,29.0,3.0,3.0,3.0,0.0,1.0,10.7763897,106.7011391
4639,6.5,55.0,3.0,3.0,3.0,1.0,0.0,10.79159445,106.6278536218016
4640,7.55,126.0,3.9570234417083423,6.0,6.0,1.0,1.0,10.86141075,106.66420925636412
4641,3.2,52.0,2.0,3.0,2.0,1.0,1.0,10.8298295,106.7617899
4642,3.0,60.0,1.0,2.0,2.0,0.0,1.0,10.8298295,106.7617899
4643,3.2,144.0,1.0,3.0,2.6377336023514735,1.0,1.0,10.76131435,107.02063452138655
4644,5.0,139.0,3.0,4.0,3.0,1.0,1.0,10.76131435,107.02063452138655
4645,2.3,50.0,2.35653990596053,2.0,2.0,1.0,1.0,10.9509538,106.8226134
4646,4.1,90.0,2.474802834682485,2.0,2.5126827053795187,1.0,1.0,10.9509538,106.8226134
4647,10.0,100.0,3.0,4.0,3.0,1.0,1.0,10.76131435,107.02063452138655
4648,5.7,87.0,3.0,4.0,3.0,1.0,0.0,10.9509538,106.8226134
4649,0.85,50.0,2.0,3.0,2.0,1.0,1.0,10.9509538,106.8226134
4650,3.75,83.0,2.0980078963751603,3.0,2.0,1.0,1.0,10.9509538,106.8226134
4651,3.7,70.0,2.0,3.0,2.0,1.0,1.0,10.9509538,106.8226134
4652,2.6,60.0,2.0,2.0,2.0,1.0,0.0,10.9509538,106.8226134
4653,0.95,100.0,2.0,3.0,2.0,1.0,0.0,10.9509538,106.8226134
4654,4.3,80.0,2.797369786588154,3.0,2.79234284291738,1.0,0.0,10.9509538,106.8226134
4655,4.5,66.0,3.0,4.0,3.0,1.0,1.0,10.9509538,106.8226134
