,Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
3163,4.99,24.0,4.0,3.0,4.0,1,1,10.8010732,106.6798916250364
3164,4.45,55.0,2.0,2.0,2.0,1,0,10.7659529,106.6475594370616
3165,4.0,50.0,,2.0,2.0,0,1,10.75575695,106.6674745944056
3166,12.0,100.0,6.0,6.0,,1,0,10.8030656,106.65227606400094
3167,1.8,6.0,3.0,3.0,3.0,1,1,10.7607295,106.70710890359896
3168,5.6,75.0,,,1.0,1,1,10.86141075,106.66420925636412
3169,4.15,75.0,3.0,3.0,2.0,1,1,10.79159445,106.6278536218016
3171,5.2,48.0,2.0,2.0,2.0,0,1,10.8121855,106.70404172557386
3172,3.0,30.0,3.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3174,9.5,86.0,3.0,5.0,4.0,1,1,10.79159445,106.6278536218016
3175,1.55,50.0,3.0,4.0,4.0,1,1,10.7763897,106.7011391
3176,0.66,50.0,2.0,2.0,,0,1,10.7763897,106.7011391
3177,2.1,58.0,,,,1,1,10.8121855,106.70404172557386
3178,9.5,50.0,6.0,4.0,5.0,1,1,10.7377548,106.72971280655216
3180,1.45,48.0,2.0,2.0,2.0,1,1,10.7220335,106.62949387003158
3181,6.4,56.0,,,,1,1,10.7377548,106.72971280655216
3182,4.9,106.0,3.0,3.0,2.0,0,1,10.8298295,106.7617899
3183,4.4,56.0,3.0,4.0,3.0,0,1,10.7705525,106.5995228258806
3184,3.95,55.0,3.0,3.0,2.0,1,1,10.86141075,106.66420925636412
3185,5.5,70.0,5.0,3.0,3.0,1,1,10.74586825,106.63910717557408
3186,4.5,30.0,3.0,3.0,2.0,0,1,10.75575695,106.6674745944056
3187,8.0,40.0,6.0,5.0,6.0,0,0,10.8010732,106.6798916250364
3188,4.9,40.0,3.0,3.0,3.0,0,0,10.8010732,106.6798916250364
3189,2.85,27.0,,2.0,1.0,0,1,10.8030656,106.65227606400094
3191,5.7,89.0,1.0,1.0,1.0,1,1,10.8298295,106.7617899
3193,5.9,41.0,4.0,4.0,,1,0,10.8030656,106.65227606400094
3194,10.5,125.0,,,,1,1,10.8298295,106.7617899
3195,7.95,62.0,2.0,3.0,,0,1,10.8030656,106.65227606400094
3196,6.8,64.0,3.0,6.0,4.0,1,1,10.8352833,106.67406562042235
3197,5.5,41.0,6.0,5.0,6.0,0,0,10.8030656,106.65227606400094
3198,4.6,25.0,5.0,2.0,3.0,1,1,10.7763897,106.7011391
3199,6.2,30.0,6.0,,,0,1,10.8121855,106.70404172557386
3200,11.9,64.0,5.0,6.0,,0,0,10.7726536,106.66821544343898
3201,1.8,3.0,2.0,2.0,2.0,0,1,10.7220335,106.62949387003158
3202,4.3,40.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3203,6.6,50.0,,,,0,0,10.7377548,106.72971280655216
3204,5.6,48.0,2.0,3.0,2.0,0,1,10.7659529,106.6475594370616
3206,5.9,50.0,2.0,3.0,3.0,1,1,10.8030656,106.65227606400094
3207,2.35,60.0,2.0,2.0,2.0,0,0,10.7220335,106.62949387003158
3208,3.7,65.0,,2.0,1.0,0,1,10.86141075,106.66420925636412
3209,8.9,52.0,4.0,4.0,3.0,0,0,10.77875265,106.6870307478091
3210,4.5,60.0,,,,0,0,10.7705525,106.5995228258806
3211,1.8,36.0,2.0,2.0,2.0,0,0,10.7763897,106.7011391
3212,1.75,8.0,2.0,2.0,2.0,0,1,10.8121855,106.70404172557386
3213,5.5,45.0,3.0,4.0,3.0,0,1,10.8030656,106.65227606400094
3214,6.4,68.0,4.0,5.0,5.0,0,1,10.8352833,106.67406562042235
3217,3.5,36.0,2.0,,,0,0,10.7705525,106.5995228258806
3218,7.45,95.0,4.0,,,1,1,10.8121855,106.70404172557386
3220,1.65,4.0,2.0,2.0,2.0,0,1,10.7220335,106.62949387003158
3221,5.9,40.0,3.0,4.0,4.0,0,1,10.8010732,106.6798916250364
3222,10.5,108.0,4.0,5.0,5.0,1,0,10.8121855,106.70404172557386
3223,5.9,75.0,3.0,4.0,5.0,1,1,10.8352833,106.67406562042235
3224,1.8,5.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3225,13.5,100.0,3.0,4.0,5.0,1,0,10.8311346,106.7715507
3226,3.0,40.0,2.0,3.0,,0,1,10.8030656,106.65227606400094
3227,8.0,114.0,4.0,3.0,3.0,1,1,10.8298295,106.7617899
3228,7.0,41.0,6.0,7.0,8.0,0,1,10.7726536,106.66821544343898
3229,2.88,33.0,,,,0,0,10.79159445,106.6278536218016
3231,1.72,40.0,,2.0,2.0,0,1,10.74586825,106.63910717557408
3232,7.55,68.0,4.0,3.0,3.0,0,0,10.8121855,106.70404172557386
3233,8.8,5.0,6.0,4.0,,0,0,10.8352833,106.67406562042235
3234,7.8,80.0,2.0,4.0,4.0,0,1,10.7763897,106.7011391
3235,12.5,95.0,,2.0,1.0,1,1,10.7705525,106.5995228258806
3236,5.0,62.0,4.0,3.0,4.0,0,1,10.79159445,106.6278536218016
3238,5.85,39.0,4.0,4.0,4.0,0,1,10.8030656,106.65227606400094
3239,5.5,25.0,5.0,3.0,4.0,0,1,10.77526035,106.69957286491967
3240,5.7,45.0,4.0,3.0,4.0,0,0,10.8121855,106.70404172557386
3241,6.5,60.0,,4.0,5.0,1,0,10.7705525,106.5995228258806
3243,9.8,77.0,4.0,5.0,4.0,1,1,10.8352833,106.67406562042235
3244,13.3,80.0,6.0,,,0,1,10.8030656,106.65227606400094
3245,1.95,45.0,3.0,3.0,3.0,0,1,10.8121855,106.70404172557386
3246,4.5,47.0,2.0,3.0,3.0,1,0,10.79159445,106.6278536218016
3247,4.5,90.0,,2.0,2.0,0,1,10.7500035,106.51488582967848
3248,3.3,58.0,2.0,,,0,1,10.7220335,106.62949387003158
3250,1.45,23.0,4.0,2.0,2.0,0,1,10.7705525,106.5995228258806
3251,14.0,6.0,4.0,4.0,,0,1,10.7500035,106.51488582967848
3252,8.0,64.0,3.0,4.0,4.0,1,0,10.7705525,106.5995228258806
3253,6.5,44.0,3.0,4.0,,0,0,10.7705525,106.5995228258806
3254,2.95,60.0,2.0,3.0,3.0,0,1,10.7220335,106.62949387003158
3255,5.9,110.0,5.0,,,1,1,10.8298295,106.7617899
3256,3.8,5.0,2.0,4.0,2.0,0,1,10.8298295,106.7617899
3257,4.7,29.0,5.0,3.0,3.0,0,1,10.8121855,106.70404172557386
3259,1.25,20.0,2.0,2.0,3.0,0,1,10.878345,106.57635314823771
3260,4.4,110.0,2.0,,,0,1,10.7705525,106.5995228258806
3261,5.9,50.0,3.0,4.0,,0,0,10.7705525,106.5995228258806
3262,1.85,36.0,,2.0,1.0,0,1,10.7607295,106.70710890359896
3263,5.5,98.0,1.0,3.0,3.0,0,1,10.8030656,106.65227606400094
3264,10.0,123.0,,,,1,0,10.7763897,106.7011391
3265,1.02,50.0,2.0,2.0,2.0,1,0,10.878345,106.57635314823771
3266,5.9,85.0,,,,0,1,10.8311346,106.7715507
3267,4.5,88.0,2.0,3.0,2.0,0,1,10.7763897,106.7011391
3268,8.5,125.0,2.0,3.0,2.0,0,1,10.8298295,106.7617899
3270,0.55,60.0,2.0,,,1,0,10.878345,106.57635314823771
3271,0.45,48.0,,,,0,1,10.7763897,106.7011391
3273,7.6,38.0,9.0,5.0,4.0,1,1,10.7377548,106.72971280655216
3274,2.75,63.0,4.0,5.0,4.0,1,0,10.7733621,106.7597722
3277,14.5,110.0,,,,0,1,10.8030656,106.65227606400094
3278,5.3,21.0,4.0,4.0,3.0,0,0,10.7607295,106.70710890359896
3279,3.5,38.0,2.0,2.0,2.0,0,0,10.8352833,106.67406562042235
3280,10.0,72.0,5.0,5.0,5.0,1,1,10.7377548,106.72971280655216
3281,9.9,100.0,4.0,6.0,,0,1,10.8121855,106.70404172557386
3282,5.8,52.0,4.0,3.0,4.0,0,0,10.8352833,106.67406562042235
3283,10.6,120.0,5.0,6.0,,0,1,10.8121855,106.70404172557386
3284,3.35,35.0,2.0,2.0,2.0,0,1,10.7500035,106.51488582967848
3285,1.7,5.0,2.0,2.0,2.0,0,1,10.7607295,106.70710890359896
3286,6.75,75.0,4.0,3.0,2.0,0,0,10.8121855,106.70404172557386
3288,6.9,77.0,3.0,4.0,4.0,0,0,10.8352833,106.67406562042235
3289,1.75,5.0,2.0,2.0,2.0,0,1,10.86141075,106.66420925636412
3290,7.8,70.0,5.0,,,0,1,10.7763897,106.7011391
3291,11.9,60.0,3.0,2.0,,0,1,10.7763897,106.7011391
3292,2.55,48.0,2.0,2.0,2.0,1,1,10.7220335,106.62949387003158
3293,5.9,60.0,3.0,4.0,5.0,0,1,10.7377548,106.72971280655216
3295,1.59,38.0,2.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3296,10.0,129.0,4.0,6.0,4.0,0,1,10.8298295,106.7617899
3297,4.0,36.0,3.0,,,0,0,10.7705525,106.5995228258806
3298,13.5,88.0,6.0,,,1,1,10.8121855,106.70404172557386
3300,1.8,33.0,,2.0,2.0,0,1,10.8010732,106.6798916250364
3301,5.4,27.0,5.0,6.0,3.0,1,1,10.7726536,106.66821544343898
3302,5.45,34.0,2.0,3.0,3.0,0,0,10.8010732,106.6798916250364
3303,3.98,31.0,3.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3304,7.6,53.0,,9.0,,0,1,10.8352833,106.67406562042235
3305,6.6,52.0,5.0,4.0,5.0,0,1,10.8121855,106.70404172557386
3306,5.0,50.0,3.0,3.0,3.0,0,1,10.79159445,106.6278536218016
3307,2.7,54.0,4.0,3.0,3.0,0,1,10.7733621,106.7597722
3308,6.8,40.0,5.0,,,0,0,10.8030656,106.65227606400094
3310,10.24,5.0,,,,1,1,10.7726536,106.66821544343898
3311,3.9,81.0,1.0,,,1,1,10.8298295,106.7617899
3312,7.4,80.0,4.0,3.0,4.0,1,0,10.7500035,106.51488582967848
3313,8.49,120.0,,,,1,1,10.8121855,106.70404172557386
3314,5.1,33.0,3.0,3.0,3.0,0,0,10.8121855,106.70404172557386
3315,3.75,36.0,3.0,2.0,3.0,0,1,10.8352833,106.67406562042235
3316,4.8,31.0,3.0,,,0,1,10.8030656,106.65227606400094
3321,5.3,80.0,3.0,,,1,1,10.74586825,106.63910717557408
3322,6.0,52.0,6.0,7.0,7.0,0,0,10.8352833,106.67406562042235
3323,9.2,130.0,,7.0,6.0,0,0,10.86141075,106.66420925636412
3324,4.99,60.0,,2.0,2.0,1,0,10.8352833,106.67406562042235
3326,12.5,47.0,6.0,4.0,4.0,1,1,10.8010732,106.6798916250364
3327,12.0,70.0,5.0,4.0,,0,1,10.8030656,106.65227606400094
3328,5.35,40.0,3.0,4.0,3.0,0,0,10.8010732,106.6798916250364
3329,1.65,33.0,,2.0,2.0,0,1,10.7220335,106.62949387003158
3330,1.65,33.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3331,7.9,85.0,5.0,5.0,5.0,0,1,10.8030656,106.65227606400094
3332,5.18,73.0,2.0,,,0,0,10.7705525,106.5995228258806
3333,1.55,5.0,2.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3334,9.1,160.0,1.0,2.0,2.0,1,0,10.7705525,106.5995228258806
3335,1.7,25.0,2.0,2.0,,0,1,10.8121855,106.70404172557386
3338,8.7,78.0,3.0,6.0,,0,0,10.7705525,106.5995228258806
3339,5.7,38.0,3.0,3.0,3.0,0,0,10.8010732,106.6798916250364
3340,5.19,52.0,3.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3341,2.25,16.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3342,4.2,60.0,1.0,,,0,1,10.8352833,106.67406562042235
3343,3.45,40.0,4.0,3.0,3.0,0,1,10.7763897,106.7011391
3344,2.7,65.0,2.0,3.0,3.0,1,0,10.7500035,106.51488582967848
3345,2.45,50.0,3.0,,,0,1,10.7705525,106.5995228258806
3347,9.0,75.0,,4.0,5.0,1,0,10.8298295,106.7617899
3348,3.3,66.0,3.0,2.0,2.0,0,0,10.79159445,106.6278536218016
3349,11.45,138.0,,,,0,1,10.8121855,106.70404172557386
3351,5.0,88.0,,2.0,2.0,0,1,10.86141075,106.66420925636412
3352,3.2,25.0,,,,0,1,10.8030656,106.65227606400094
3353,8.3,68.0,4.0,4.0,4.0,0,1,10.8121855,106.70404172557386
3354,6.5,56.0,4.0,3.0,3.0,1,1,10.8298295,106.7617899
3355,7.1,68.0,6.0,6.0,7.0,0,1,10.8352833,106.67406562042235
3356,3.6,54.0,3.0,2.0,2.0,0,1,10.8311346,106.7715507
3357,3.3,55.0,,5.0,5.0,0,1,10.86141075,106.66420925636412
3358,2.6,40.0,3.0,2.0,1.0,1,1,10.8298295,106.7617899
3359,4.64,8.0,2.0,,,1,1,10.7726536,106.66821544343898
3360,8.6,80.0,4.0,4.0,4.0,1,1,10.8298295,106.7617899
3361,2.95,30.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3362,0.58,60.0,2.0,2.0,2.0,1,1,10.878345,106.57635314823771
3363,10.8,85.0,4.0,4.0,5.0,0,0,10.8352833,106.67406562042235
3364,12.2,90.0,,2.0,2.0,0,1,10.8121855,106.70404172557386
3365,1.9,6.0,2.0,2.0,2.0,0,1,10.8010732,106.6798916250364
3366,2.65,41.0,1.0,2.0,2.0,1,1,10.79159445,106.6278536218016
3367,8.5,106.0,2.0,3.0,2.0,1,1,10.7763897,106.7011391
3368,4.9,48.0,,3.0,4.0,0,1,10.79159445,106.6278536218016
3369,7.3,80.0,3.0,5.0,6.0,1,0,10.8030656,106.65227606400094
3370,12.0,160.0,3.0,,,0,0,10.79159445,106.6278536218016
3371,13.5,44.0,4.0,4.0,4.0,1,0,10.7607295,106.70710890359896
3372,10.5,72.0,3.0,,,0,0,10.8010732,106.6798916250364
3373,5.5,56.0,4.0,5.0,4.0,0,1,10.7705525,106.5995228258806
3374,7.1,45.0,3.0,4.0,,0,0,10.75575695,106.6674745944056
3375,7.5,61.0,3.0,4.0,,0,1,10.7726536,106.66821544343898
3377,9.9,180.0,,3.0,4.0,1,1,10.7500035,106.51488582967848
3379,7.2,58.0,3.0,4.0,,0,0,10.7705525,106.5995228258806
3380,4.5,100.0,,4.0,4.0,1,1,10.7763897,106.7011391
3381,6.5,65.0,2.0,2.0,3.0,1,1,10.8030656,106.65227606400094
3382,3.7,95.0,3.0,2.0,,1,1,10.7705525,106.5995228258806
3383,8.2,6.0,3.0,4.0,4.0,0,0,10.7607295,106.70710890359896
3384,3.95,54.0,2.0,3.0,2.0,0,0,10.86141075,106.66420925636412
3385,15.0,84.0,5.0,4.0,3.0,1,1,10.74586825,106.63910717557408
3386,1.57,48.0,2.0,2.0,3.0,0,1,10.7220335,106.62949387003158
3387,1.75,40.0,,2.0,2.0,0,0,10.7220335,106.62949387003158
3388,4.75,90.0,4.0,4.0,5.0,1,1,10.86141075,106.66420925636412
3389,4.6,32.0,5.0,3.0,3.0,1,1,10.8030656,106.65227606400094
3390,6.7,40.0,3.0,4.0,4.0,0,1,10.8030656,106.65227606400094
3391,9.5,60.0,6.0,5.0,5.0,0,1,10.8352833,106.67406562042235
3393,11.9,68.0,5.0,5.0,4.0,0,0,10.7726536,106.66821544343898
3394,3.2,42.0,,2.0,2.0,1,1,10.79159445,106.6278536218016
3395,9.5,63.0,4.0,4.0,5.0,0,1,10.8121855,106.70404172557386
3396,5.4,45.0,3.0,3.0,,1,1,10.8352833,106.67406562042235
3397,4.6,48.0,2.0,4.0,2.0,0,1,10.8352833,106.67406562042235
3398,7.8,96.0,5.0,,,1,1,10.7377548,106.72971280655216
3401,5.5,72.0,5.0,4.0,4.0,0,1,10.7377548,106.72971280655216
3402,2.95,48.0,3.0,2.0,2.0,1,1,10.79159445,106.6278536218016
3403,7.56,36.0,3.0,,,0,1,10.7726536,106.66821544343898
3404,6.6,80.0,3.0,3.0,3.0,1,0,10.8121855,106.70404172557386
3405,3.3,45.0,2.0,,,0,0,10.7705525,106.5995228258806
3406,1.71,5.0,,2.0,2.0,0,1,10.7377548,106.72971280655216
3407,6.6,90.0,5.0,,,1,1,10.86141075,106.66420925636412
3408,7.8,60.0,,4.0,4.0,0,0,10.8010732,106.6798916250364
3410,3.2,80.0,2.0,2.0,2.0,0,1,10.8298295,106.7617899
3411,5.5,56.0,3.0,4.0,3.0,0,1,10.8030656,106.65227606400094
3412,2.0,42.0,2.0,2.0,1.0,0,1,10.8298295,106.7617899
3414,3.9,36.0,3.0,3.0,4.0,0,0,10.79159445,106.6278536218016
3415,5.4,61.0,2.0,2.0,2.0,1,0,10.7705525,106.5995228258806
3418,3.88,38.0,2.0,2.0,2.0,1,0,10.8352833,106.67406562042235
3419,2.95,60.0,2.0,,,0,1,10.7705525,106.5995228258806
3420,4.5,40.0,3.0,5.0,2.0,0,1,10.79159445,106.6278536218016
3421,5.65,75.0,2.0,3.0,2.0,0,1,10.8352833,106.67406562042235
3422,7.7,48.0,,2.0,2.0,1,0,10.8121855,106.70404172557386
3423,11.3,80.0,3.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3424,10.0,100.0,6.0,5.0,5.0,0,0,10.8352833,106.67406562042235
3425,11.4,73.0,3.0,3.0,2.0,1,0,10.8121855,106.70404172557386
3426,6.0,47.0,6.0,4.0,5.0,0,1,10.8121855,106.70404172557386
3427,9.2,80.0,3.0,4.0,4.0,1,1,10.8298295,106.7617899
3429,12.3,90.0,3.0,4.0,5.0,1,0,10.7377548,106.72971280655216
3430,5.45,34.0,2.0,3.0,3.0,0,0,10.8121855,106.70404172557386
3431,3.8,80.0,2.0,3.0,2.0,1,1,10.7705525,106.5995228258806
3432,6.0,60.0,4.0,4.0,3.0,0,1,10.8352833,106.67406562042235
3433,5.0,58.0,4.0,,,0,1,10.7705525,106.5995228258806
3434,1.69,65.0,2.0,2.0,3.0,0,1,10.7377548,106.72971280655216
3435,5.5,24.0,3.0,3.0,4.0,0,1,10.77526035,106.69957286491967
3436,10.0,125.0,,2.0,,0,0,10.8352833,106.67406562042235
3437,1.75,5.0,,2.0,2.0,0,0,10.7220335,106.62949387003158
3438,2.5,20.0,3.0,,,0,1,10.7659529,106.6475594370616
3439,1.8,42.0,2.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3440,3.0,53.0,3.0,3.0,2.0,0,1,10.8298295,106.7617899
3442,3.1,31.0,3.0,,,1,0,10.8298295,106.7617899
3444,4.85,45.0,3.0,2.0,2.0,0,1,10.7763897,106.7011391
3445,7.5,142.0,6.0,6.0,6.0,1,1,10.86141075,106.66420925636412
3446,0.51,85.0,3.0,3.0,3.0,1,1,10.878345,106.57635314823771
3447,9.7,118.0,5.0,,,0,1,10.7377548,106.72971280655216
3449,2.23,48.0,2.0,2.0,2.0,1,1,10.7705525,106.5995228258806
3450,2.6,40.0,2.0,2.0,2.0,0,1,10.8298295,106.7617899
3451,3.0,35.0,2.0,2.0,,0,1,10.8298295,106.7617899
3452,8.7,62.0,6.0,4.0,5.0,1,1,10.8030656,106.65227606400094
3453,5.5,36.0,4.0,4.0,4.0,0,0,10.8352833,106.67406562042235
3454,3.3,40.0,,,,0,1,10.7763897,106.7011391
3455,4.1,30.0,3.0,2.0,2.0,1,0,10.79159445,106.6278536218016
3456,6.2,132.0,1.0,3.0,2.0,1,1,10.878345,106.57635314823771
3457,4.7,34.0,4.0,5.0,3.0,0,0,10.8121855,106.70404172557386
3458,6.0,80.0,4.0,4.0,3.0,0,1,10.7763897,106.7011391
3459,15.0,111.0,,,,1,0,10.8352833,106.67406562042235
3460,3.2,31.0,3.0,2.0,3.0,0,1,10.8030656,106.65227606400094
3462,9.39,100.0,3.0,6.0,,0,1,10.8121855,106.70404172557386
3463,7.5,60.0,4.0,3.0,3.0,1,1,10.8030656,106.65227606400094
3464,3.28,36.0,3.0,6.0,2.0,0,0,10.8352833,106.67406562042235
3465,0.69,63.0,,3.0,1.0,1,1,10.7763897,106.7011391
3466,4.3,31.0,3.0,2.0,2.0,0,0,10.8030656,106.65227606400094
3467,9.9,36.0,3.0,3.0,3.0,1,1,10.8010732,106.6798916250364
3469,4.6,77.0,2.0,6.0,3.0,0,1,10.8311346,106.7715507
3470,5.8,90.0,1.0,,,0,0,10.7500035,106.51488582967848
3472,4.5,35.0,2.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3473,7.0,170.0,,,,1,1,10.8298295,106.7617899
3474,5.8,54.0,5.0,4.0,2.0,1,1,10.8352833,106.67406562042235
3475,4.4,34.0,,3.0,3.0,0,1,10.7763897,106.7011391
3476,5.9,70.0,,4.0,5.0,1,1,10.8352833,106.67406562042235
3477,6.4,78.0,2.0,2.0,,1,0,10.8298295,106.7617899
3478,7.8,168.0,,,,0,1,10.7763897,106.7011391
3479,4.5,62.0,2.0,,,0,0,10.7705525,106.5995228258806
3480,6.2,66.0,,3.0,3.0,0,0,10.8010732,106.6798916250364
3482,1.95,35.0,2.0,2.0,2.0,0,1,10.8121855,106.70404172557386
3483,4.3,52.0,3.0,4.0,2.0,0,0,10.8352833,106.67406562042235
3484,3.0,53.0,2.0,3.0,2.0,0,1,10.8298295,106.7617899
3485,5.2,34.0,2.0,2.0,2.0,0,0,10.8121855,106.70404172557386
3486,8.6,58.0,3.0,4.0,4.0,0,0,10.8010732,106.6798916250364
3487,6.0,36.0,,2.0,,1,1,10.7659529,106.6475594370616
3488,5.6,53.0,3.0,3.0,2.0,0,1,10.7726536,106.66821544343898
3491,2.15,48.0,3.0,2.0,2.0,0,1,10.7705525,106.5995228258806
3492,7.97,100.0,,2.0,1.0,1,0,10.7500035,106.51488582967848
3493,9.3,70.0,5.0,4.0,6.0,0,1,10.8352833,106.67406562042235
3494,4.0,15.0,,,,0,0,10.7705525,106.5995228258806
3495,10.0,65.0,4.0,,3.0,0,0,10.77526035,106.69957286491967
3496,7.2,124.0,,1.0,1.0,0,1,10.7705525,106.5995228258806
3497,2.4,100.0,,3.0,2.0,0,1,10.7500035,106.51488582967848
3498,8.0,96.0,,,,0,1,10.7377548,106.72971280655216
3499,4.3,46.0,3.0,2.0,,0,1,10.8352833,106.67406562042235
3500,9.7,86.0,5.0,4.0,,0,1,10.8352833,106.67406562042235
3501,1.9,,3.0,2.0,3.0,0,0,10.8030656,106.65227606400094
3502,4.9,40.0,2.0,2.0,,1,1,10.77526035,106.69957286491967
3503,10.2,100.0,4.0,5.0,3.0,1,1,10.8352833,106.67406562042235
3504,7.8,68.0,3.0,3.0,4.0,0,0,10.7500035,106.51488582967848
3505,2.8,54.0,,,,1,0,10.8298295,106.7617899
3506,6.0,56.0,3.0,4.0,,1,1,10.7705525,106.5995228258806
3507,11.0,138.0,4.0,,,0,1,10.8121855,106.70404172557386
3508,0.45,40.0,2.0,2.0,,1,1,10.7763897,106.7011391
3509,3.65,68.0,4.0,5.0,3.0,1,1,10.8298295,106.7617899
3510,1.5,60.0,2.0,3.0,,1,0,10.7500035,106.51488582967848
3511,10.8,68.0,3.0,4.0,3.0,0,0,10.8121855,106.70404172557386
3513,5.5,,3.0,5.0,,0,0,10.7763897,106.7011391
3514,3.8,96.0,,,,0,1,10.7705525,106.5995228258806
3516,5.5,75.0,1.0,,,1,1,10.79159445,106.6278536218016
3517,5.3,70.0,3.0,2.0,2.0,0,1,10.86141075,106.66420925636412
3519,4.2,51.0,,2.0,2.0,0,0,10.8311346,106.7715507
3520,9.7,135.0,,,,0,1,10.8121855,106.70404172557386
3521,3.65,48.0,2.0,2.0,2.0,1,1,10.8352833,106.67406562042235
3522,4.75,30.0,,4.0,3.0,1,1,10.7726536,106.66821544343898
3523,2.8,20.0,5.0,6.0,,0,0,10.8030656,106.65227606400094
3524,3.2,19.0,4.0,2.0,3.0,0,1,10.77526035,106.69957286491967
3525,3.0,40.0,2.0,2.0,2.0,1,1,10.8298295,106.7617899
3526,8.6,88.0,3.0,3.0,3.0,0,1,10.7763897,106.7011391
3527,10.5,80.0,6.0,4.0,,0,1,10.7726536,106.66821544343898
3528,8.5,120.0,5.0,4.0,5.0,1,1,10.86141075,106.66420925636412
3529,7.7,60.0,3.0,3.0,3.0,0,0,10.8121855,106.70404172557386
3530,6.0,52.0,3.0,3.0,3.0,0,1,10.8352833,106.67406562042235
3532,6.49,50.0,3.0,3.0,3.0,0,1,10.8352833,106.67406562042235
3534,2.8,40.0,2.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3535,5.5,55.0,5.0,,,1,1,10.8311346,106.7715507
3536,10.5,106.0,4.0,5.0,5.0,0,0,10.8121855,106.70404172557386
3537,6.2,48.0,5.0,,,1,1,10.7705525,106.5995228258806
3538,7.8,50.0,3.0,4.0,3.0,0,0,10.79159445,106.6278536218016
3539,5.2,39.0,1.0,,,0,0,10.8121855,106.70404172557386
3543,3.25,34.0,4.0,3.0,2.0,0,1,10.8352833,106.67406562042235
3545,7.0,45.0,3.0,4.0,2.0,0,1,10.75575695,106.6674745944056
3546,8.5,70.0,3.0,4.0,,1,0,10.79159445,106.6278536218016
3547,5.7,36.0,4.0,4.0,4.0,0,1,10.8352833,106.67406562042235
3548,1.75,36.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3549,2.69,52.0,2.0,2.0,2.0,0,1,10.8311346,106.7715507
3550,1.13,108.0,2.0,4.0,2.0,1,1,10.7500035,106.51488582967848
3551,4.6,62.0,4.0,,,0,0,10.7705525,106.5995228258806
3552,8.0,60.0,6.0,,,0,0,10.8030656,106.65227606400094
3553,3.8,24.0,3.0,,2.0,0,1,10.7726536,106.66821544343898
3554,7.5,62.0,6.0,4.0,5.0,0,1,10.8352833,106.67406562042235
3555,9.5,131.0,2.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3556,4.2,51.0,2.0,2.0,2.0,0,0,10.8352833,106.67406562042235
3557,2.4,22.0,2.0,2.0,2.0,0,1,10.7705525,106.5995228258806
3558,6.5,150.0,2.0,3.0,4.0,0,1,10.8298295,106.7617899
3559,5.7,48.0,3.0,2.0,2.0,0,1,10.8030656,106.65227606400094
3560,4.2,40.0,3.0,2.0,2.0,0,1,10.8352833,106.67406562042235
3561,4.0,100.0,,2.0,2.0,1,1,10.86141075,106.66420925636412
3562,4.3,9.0,3.0,3.0,2.0,0,0,10.8298295,106.7617899
3563,7.3,60.0,2.0,5.0,2.0,0,0,10.8030656,106.65227606400094
3564,3.8,100.0,,1.0,1.0,0,1,10.86141075,106.66420925636412
3565,6.15,74.0,2.0,3.0,3.0,0,1,10.8030656,106.65227606400094
3566,3.15,33.0,2.0,,3.0,0,1,10.7377548,106.72971280655216
3567,5.25,60.0,3.0,4.0,3.0,0,1,10.8311346,106.7715507
3568,2.25,48.0,2.0,2.0,2.0,0,1,10.7705525,106.5995228258806
3569,5.5,68.0,4.0,5.0,5.0,0,0,10.8352833,106.67406562042235
3571,5.8,45.0,2.0,2.0,2.0,0,0,10.8352833,106.67406562042235
3572,12.5,75.0,6.0,4.0,5.0,0,1,10.8352833,106.67406562042235
3573,3.15,40.0,,,,0,1,10.8298295,106.7617899
3574,8.0,50.0,5.0,5.0,4.0,0,1,10.8030656,106.65227606400094
3575,9.9,60.0,7.0,5.0,6.0,0,1,10.8352833,106.67406562042235
3576,1.7,39.0,2.0,2.0,2.0,0,1,10.7377548,106.72971280655216
3577,5.1,44.0,3.0,,,0,0,10.7705525,106.5995228258806
3578,4.0,40.0,2.0,3.0,2.0,0,1,10.74586825,106.63910717557408
3579,3.5,97.0,,,,0,1,10.8298295,106.7617899
3580,3.6,100.0,,2.0,2.0,1,1,10.86141075,106.66420925636412
3582,5.5,44.0,4.0,,,0,0,10.8030656,106.65227606400094
3583,12.9,84.0,3.0,6.0,4.0,1,0,10.7377548,106.72971280655216
3584,2.7,15.0,4.0,2.0,2.0,0,1,10.79159445,106.6278536218016
